;Дата;Время;Цена до;Цена после;Разница в долларах;Дельта в процентах;Текст новости
122;2022-09-06;12:09:56;126.489998;126.230003;-0.2;-0.2;"Lord Of The Rings Reignites Billionaire Rivalry As Elon Musk Throws Shade At New Show From Jeff Bezos' Amazon
"
123;2022-09-06;15:05:00;126.146103;126.309998; 0.1; 0.1;"House Of The Dragon Offering First Episode To Stream For Free: Genius Marketing Move?
"
124;2022-09-06;13:15:33;126.230003;125.654999;-0.5;-0.4;"Facebook, Google's Ad Duopoly Nearing Its Demise. From A Former Ally
"
125;2022-09-06;12:45:53;126.230003;125.654999;-0.5;-0.4;"BlackRock Attacks Directors Representing Over 4 Tech Boards: FT
"
126;2022-09-06;10:49:45;125.949997;126.489998; 0.5; 0.4;"Amazon.com Whale Trades For September 06
"
127;2022-09-06;10:47:56;125.949997;126.489998; 0.5; 0.4;"1 Month Left In Q3
"
128;2022-09-02;12:32:35;129.369995;127.389999;-1.9;-1.5;"When Will The Amazon, Microsoft And Nike Bounce End? What The Charts Say
"
129;2022-09-02;10:45:49;130.416702;130.720001; 0.3; 0.2;"China's E-commerce Giant Pinduoduo Makes US Debut, Intensifies Rivalry With Amazon
"
130;2022-09-01;12:47:16;124.290001;125.184998; 0.8; 0.7;"Why Okta Is Trading Lower By Over 32%, Here Are 58 Stocks Moving In Thursday's Mid-Day Session
"
131;2022-09-01;15:02:48;126.309998;126.400002; 0.0; 0.0;"Amazon Is A Top September Stock Idea From JPMorgan: 'Full Speed Ahead'?
"
132;2022-09-01;13:38:34;125.184998;126.309998; 1.1; 0.8;"Amazon, Honeywell Are CNBC 'Fast Money' Calls Of The Day; Steve Weiss Is Shorting This Sector
"
133;2022-09-01;13:36:10;125.184998;126.309998; 1.1; 0.8;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
134;2022-09-01;10:41:43;126.294998;123.809998;-2.4;-1.9;"This Is What Whales Are Betting On Amazon.com
"
135;2022-02-03;11:36:30;140.889999;140.684601;-0.2;-0.1;"Rotterdam To Dismantle Historic Bridge For Jeff Bezos' XL-Sized Yacht
"
136;2022-08-30;13:42:54;127.349998;127.569504; 0.2; 0.1;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
137;2022-08-30;12:55:16;127.809998;127.349998;-0.4;-0.3;"Udemy Joins AWS Partner Network - What's The Benefit?
"
138;2022-08-30;12:53:45;127.809998;127.349998;-0.4;-0.3;"Facebook Aborts Game Streaming App After Losing To Amazon's Twitch
"
139;2022-08-29;13:38:06;130.330002;130.199997;-0.1;-0.0;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
140;2022-08-29;12:17:20;128.929993;130.160004; 1.2; 0.9;"Global Markets Lower On Worries Other Central Banks Will Follow The Fed
"
141;2022-08-29;11:10:00;130.600006;128.929993;-1.6;-1.2;"If You Invested $100 In Tesla, AMD, Nvidia, Apple, Microsoft, Amazon And Plug Power Stock 5 Years Ago, Here's How Much You'd Have Now
"
142;2022-08-29;11:08:16;130.600006;128.929993;-1.6;-1.2;"What to Watch For On Amazon.com As The Stock Trades Toward A Gap-Fill
"
143;2022-08-29;11:03:54;130.600006;128.929993;-1.6;-1.2;"Amazon.com Whale Trades For August 29
"
144;2022-08-29;11:02:11;130.600006;128.929993;-1.6;-1.2;"$100 Invested In Amazon.com 10 Years Ago Would Be Worth This Much Today
"
145;2022-08-25;12:13:32;135.809998;136.070007; 0.2; 0.1;"The Heat Is On вЂ” And So Is The Creation Of New ESG Fund
"
146;2022-08-26;14:54:11;131.725006;130.925003;-0.8;-0.6;"Elon Musk Enters The Space Race Again, This Time With Cell Phones: Here's A Public Company Building Its Own Space Network
"
147;2022-08-26;11:40:00;133.259995;132.858307;-0.4;-0.3;"If You Invested $1,000 In Tesla Right After The 2020 Stock Split, Here's How Much You'd Have Now
"
148;2022-08-26;11:26:50;135.214996;133.259995;-1.9;-1.4;"Why Apple, Microsoft And Amazon Shares Are Falling Today
"
149;2022-08-25;14:45:19;136.770004;136.440002;-0.3;-0.2;"Why American Well Shares Are Rising Today
"
150;2022-08-25;12:49:04;136.070007;136.102203; 0.0; 0.0;"[Video] What Do Amazon And Weedmaps Have In Common? It's All About How They Make Their Money
"
151;2022-08-25;11:19:00;136.649994;135.809998;-0.8;-0.6;"Peloton's Q4 Highlights: 28% Decline In Revenue, Focus On Restructuring, Inventory Reduction & More
"
152;2022-08-25;11:01:20;136.649994;135.809998;-0.8;-0.6;"Restaurants And Bars Could Be A Good Place To Pick Up Potential Investments
"
153;2022-08-25;10:47:40;136.649994;135.809998;-0.8;-0.6;"Why Plug Power Stock Is Charging Higher Today
"
154;2022-08-24;14:22:00;134.050003;134.360901; 0.3; 0.2;"If You Invested $100 In Bitcoin, Ethereum Classic, Alphabet, Apple, Microsoft, Amazon And Tesla 5 Years Ago, Here's How Much You'd Have Now
"
155;2022-08-24;13:45:56;134.050003;134.360901; 0.3; 0.2;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
156;2022-08-24;12:51:11;134.990005;134.050003;-0.9;-0.6;"Will The Real Palantir Please Stand Up?
"
157;2022-08-24;12:32:21;134.990005;134.050003;-0.9;-0.6;"Snap, Meta Have More Downside As Competition, Budget Constraints Weigh, Analysts Say
"
158;2022-08-24;11:52:21;134.910004;134.990005; 0.0; 0.0;"Bernie Sanders Brings The Student Loan Fight To This Public Company
"
159;2022-08-24;11:39:51;134.910004;134.990005; 0.0; 0.0;"A Weak Housing Market Should Be A Boon For Rentals, But Data Is Causing Doubts
"
160;2022-08-24;11:06:52;133.919998;134.910004; 0.9; 0.7;"Pressure Biosciences Secures Partnership With Dr. Denese SkinScience, A 20-Year Leader In Cosmeceuticals With Over $500 Million In Sales
"
161;2022-08-23;13:48:39;134.660004;134.529999;-0.1;-0.0;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
162;2022-08-23;13:19:00;133.419998;134.660004; 1.2; 0.9;"This Digital Content Company Has A Better 5-Year Return Than Bitcoin, Ethereum, Starbucks, Ford, Microsoft, Apple, Disney And Amazon
"
163;2022-08-23;13:19:00;133.419998;134.660004; 1.2; 0.9;"This Digital Content Company Has A Better 5-Year Return Than Bitcoin, Ethereum, Starbucks, Ford, Microsoft, Apple, Disney And Amazon
"
164;2022-08-23;12:21:20;133.559998;133.419998;-0.1;-0.1;"The Venture Capital Firm Behind Big Tech Wants to Break Big Tech's Monopoly
"
165;2022-08-23;12:04:32;133.559998;133.419998;-0.1;-0.1;"Indian Billionaire Gautam Adani Eyes Stake In NDTV Media Network
"
166;2022-08-23;11:30:29;133.559998;133.419998;-0.1;-0.1;"This Company Believes Biometrics Could Be One Of The New Super Powers Of The Digital World
"
167;2022-08-22;15:07:51;133.399994;133.449997; 0.0; 0.0;"Why Major Global Brands Are Still Hot For The Metaverse With No Cooling In Sight
"
168;2022-08-22;15:12:43;133.399994;133.449997; 0.0; 0.0;"House Of The Dragon Or Lord Of The Rings: The Rings Of Power вЂ” Which Do Benzinga Followers Prefer
"
169;2022-08-22;14:47:39;133.399994;133.449997; 0.0; 0.0;"S&P 500 Drops More Than 2%; Signify Health Shares Spike Higher
"
170;2022-08-22;13:02:12;133.910004;133.759995;-0.1;-0.1;"Why MSP Recovery Is Trading Higher By Over 21%, Here Are 61 Stocks Moving In Monday's Mid-Day Session
"
171;2022-08-22;14:21:42;133.759995;133.399994;-0.3;-0.2;"Amazon's Deep Pocketed Bid For Signify Will Drive Up Acquisition Prices, Says This Analyst
"
172;2022-08-22;13:38:39;133.759995;133.399994;-0.3;-0.2;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
173;2022-08-22;12:49:44;133.910004;133.759995;-0.1;-0.1;"Have The Walmart Heirs Been Selling Their Shares? Here's How Much They Still Own
"
174;2022-08-22;12:02:29;133.339996;133.910004; 0.5; 0.4;"Dow Dips 450 Points; Crude Oil Falls Sharply
"
175;2022-08-22;11:03:14;133.730103;133.339996;-0.3;-0.2;"GigaCloud Joins Wall Street Parade of China Meme Stocks
"
176;2022-08-22;10:50:32;133.730103;133.339996;-0.3;-0.2;"MONDAY MARKET UPDATE - Jackson Hole Thursday, Powell Friday @ 10 a.m.
"
177;2022-08-22;10:49:12;133.730103;133.339996;-0.3;-0.2;"US TikTok Frenzy Forces China's PinduoDuo's Hand In US Expansion Plans
"
178;2022-08-19;14:01:14;138.479996;138.195007;-0.2;-0.2;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
179;2022-08-19;13:02:37;138.449997;138.479996; 0.0; 0.0;"Snowflake Remains The Strongest Overall Data Platform, Analyst Says After Call With Expert
"
180;2022-08-19;11:37:25;138.705002;138.449997;-0.2;-0.1;"Sky Isn't Falling At FedEx Ground, Two Contractors Say
"
181;2022-08-19;10:50:25;138.934998;138.705002;-0.2;-0.1;"The New Era Of Real Estate Investing - A Simpler Path To Building Wealth
"
182;2022-08-18;13:52:40;142.539993;142.139999;-0.3;-0.2;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
183;2022-08-18;12:46:11;142.000000;142.539993; 0.5; 0.3;"My Precious, You Shall Now Pass: Lord of The Rings' Gollum, Gandalf May Get Their Own Movies
"
184;2022-08-17;13:48:24;141.699997;142.789993; 1.0; 0.7;"Amazon Succumbs To TikTok Fever After Meta, YouTube
"
185;2022-08-17;13:36:30;141.699997;142.789993; 1.0; 0.7;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
186;2022-08-17;10:50:00;141.729996;141.509995;-0.2;-0.1;"This Oil Company Has A Better 1-Year Return Than Tesla, Lucid, Apple, Amazon, Microsoft, Bitcoin And Ethereum
"
187;2022-08-17;10:50:00;141.729996;141.509995;-0.2;-0.1;"This Oil Company Has A Better 1-Year Return Than Tesla, Lucid, Apple, Amazon, Microsoft, Bitcoin And Ethereum
"
188;2022-08-16;14:04:06;145.380005;145.960007; 0.5; 0.3;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
189;2022-08-16;12:51:36;144.221603;145.380005; 1.1; 0.8;"Check Out What Whales Are Doing With Amazon.com
"
